DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4653993;1;1;1;80; ;2;1;1;6; ;2; ; ;12;POR SU SITUACION ECONOMICA AGOTO LOS RECURSOS DEL NEGOCIO;2; ;2; ;1;20;500000;2;1;06;08;3233,26074900031
4653993;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;3233,26074900031
4653994;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;4914,2224183147
4653994;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;08;4914,2224183147
4653995;1;2;1;80; ;2;2; ; ; ; ;1;3;9; ;2; ;2; ;2; ;800000;2;1;06;08;4469,27014945
4653996;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;2665,64459962603
4653996;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;2665,64459962603
4653998;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;08;4368,56129777534
4653999;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;800000;2;1;06;08;2381,8365249389
4653999;1;2;1;80; ;2;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;08;2381,8365249389
4654000;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;08;5855,61920596806
4654000;1;5;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;781242;2;1;06;08;5855,61920596806
4654000;1;6;1;80; ;2;1;2;9;CAMBIO DE RESIDENCIA;2; ; ;1; ;2; ;2; ;1;40;781242;2;1;06;08;5855,61920596806
4654000;1;7;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;08;5855,61920596806
4654000;1;8;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;08;5855,61920596806
4654001;1;1;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;08;2672,92347308357
4654001;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;08;2672,92347308357
4654002;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;08;3293,94970159942
4654002;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;08;3293,94970159942
4654002;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;08;3293,94970159942
4654003;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;08;4556,05722423217
4654004;1;1;1;80; ;2;1;3;4; ;2; ; ;4; ;2; ;2; ;2; ;500000;2;1;06;08;3529,5505433721
4654004;1;4;1;80; ;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;550000;2;1;06;08;3529,5505433721
4654004;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;08;3529,5505433721
4654005;1;1;1;80; ;2;1;2;7; ;2; ; ;12;NO TENIA CAPITAL;2; ;2; ;2; ;1700000;2;1;06;08;5009,52446433803
4654005;1;2;1;80; ;2;1;1;8; ;2; ; ;6; ;2; ;2; ;1;40;800000;2;1;06;08;5009,52446433803
4654006;1;2;1;80; ;2;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;900000;2;1;06;08;4171,54029787037
4654010;1;2;1;80; ;2;1;4;9;EMBARAZO;2; ; ;9; ;2; ;2; ;1;48;781242;2;1;06;08;3684,44245202771
4654010;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;4000000;2;1;06;08;3684,44245202771
4654010;1;4;1;80; ;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;40;781242;2;1;06;08;3684,44245202771
4654054;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;13;4529,25572585656
4654055;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;13;6831,45917255407
4654055;1;5;1;80; ;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;06;13;6831,45917255407
4654055;1;8;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;13;6831,45917255407
4654056;1;2;1;80; ;2;1;1;1; ;2; ; ;1; ;2; ;2; ;1;40;500000;2;1;06;13;4796,841069142
4654056;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;13;4796,841069142
4654057;1;1;1;80; ;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;13;5690,9079939469
4654057;1;3;1;80; ;2;1;1;7; ;2; ; ;7; ;2; ;2; ;1;48;500000;2;1;06;13;5690,9079939469
4654057;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;13;5690,9079939469
4654057;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;13;5690,9079939469
4654058;1;1;1;80; ;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;13;3961,65782975924
4654058;1;3;1;80; ;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;30;400000;2;1;06;13;3961,65782975924
4654058;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;13;3961,65782975924
4654058;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;13;3961,65782975924
4654059;1;2;1;80; ;2;1;2;7; ;2; ; ;4; ;2; ;2; ;2; ;200000;2;1;06;13;5993,87601093183
4654059;1;4;1;80; ;2;1;2;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;13;5993,87601093183
4654059;1;8;1;80; ;2;1;2;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;13;5993,87601093183
4654060;1;1;1;80; ;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;13;2961,91023475728
4654060;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;13;2961,91023475728
4654060;1;5;1;80; ;2;1;3;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;13;2961,91023475728
4654061;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;13;6604,60119803475
4654135;1;2;1;80; ;2;1;1;4; ;2; ; ;4; ;2; ;1;180000;1;48;800000;2;1;06;13;4796,841069142
4654135;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;13;4796,841069142
4654136;1;2;1;80; ;2;1;2;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;06;13;3739,53282359608
4654137;1;2;1;80; ;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;13;5584,35803095624
4654137;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;13;5584,35803095624
4654137;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;13;5584,35803095624
4654138;1;2;1;80; ;2;1;1;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;06;13;2806,62351507739
4654140;1;2;1;80; ;2;1;4;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;06;13;6248,47232213751
4654140;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;13;6248,47232213751
4654140;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;13;6248,47232213751
4654141;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;13;5460,95536032327
4654160;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;13;825,487827929187
4654160;1;2;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;13;825,487827929187
4654162;1;1;1;80; ;2;1;4;1; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;13;667,440378191508
4654163;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;13;1288,04973816786
4654169;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;13;1215,87278948187
4654169;1;3;1;80; ;2;1;4;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;13;1215,87278948187
4654169;1;4;1;80; ;2;2; ; ; ; ;1;2;1; ;2; ;2; ; ; ; ;2;1;06;13;1215,87278948187
4654170;1;6;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;13;1313,38382809256
4654205;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;13;1758,09298072497
4654206;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;13;2174,40299295136
4654207;1;1;1;80; ;2;1;3;1; ;2; ; ;1; ;2; ;2; ;1;48;841242;2;1;06;13;3091,81109800648
4654207;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;13;3091,81109800648
4654209;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;13;1985,13856814594
4654210;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;13;2233,28112749907
4654216;1;1;1;80; ;2;1;4;1; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;06;13;2006,15587444918
4654219;1;1;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;13;2307,17397510977
4654220;1;1;1;80; ;2;1;4;1; ;2; ; ;5; ;2; ;2; ;1;48;1000000;2;1;06;13;3946,49615385116
4654220;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;13;3946,49615385116
4654221;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;13;2623,58305375566
4654221;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;13;2623,58305375566
4654221;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;13;2623,58305375566
4654221;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;13;2623,58305375566
4654225;1;1;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;13;2776,90526824493
4654225;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;13;2776,90526824493
4654226;1;1;1;80; ;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;13;3383,41497929153
4654227;1;1;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;13;3684,8991539245
4654227;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;13;3684,8991539245
4654229;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;13;2543,71344753521
4654229;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;13;2543,71344753521
4654230;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;13;2174,40299295136
4654234;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;13;3187,69445241279
4654234;1;4;1;80; ;2;2; ; ; ; ;1;2;1; ;2; ;2; ;2; ;841242;2;1;06;13;3187,69445241279
4654236;1;1;1;80; ;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;13;3123,27979859723
4654236;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;13;3123,27979859723
4654236;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;13;3123,27979859723
4654236;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;13;3123,27979859723
4654236;1;6;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;13;3123,27979859723
4654238;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;13;4099,09996422767
4654238;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;13;4099,09996422767
4654238;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;13;4099,09996422767
4654238;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;13;4099,09996422767
4654315;1;2;1;80; ;2;1;3;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;06;15;2408,88121530521
4654315;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;15;2408,88121530521
4654315;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;15;2408,88121530521
4654316;1;1;1;80; ;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;15;1023,56373475316
4654316;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;781242;2;1;06;15;1023,56373475316
4654317;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;15;2009,26839609777
4654319;1;1;1;80; ;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;15;905,053325832279
4654319;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;905,053325832279
4654319;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;905,053325832279
4654319;1;6;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;15;905,053325832279
4654320;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;368800;2;1;06;15;1753,35294094303
4654320;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;15;1753,35294094303
4654322;1;1;1;80; ;2;1;1;6; ;2; ; ;1; ;3; ;2; ; ; ; ;3;1;06;15;905,053325832279
4654324;1;2;1;80; ;2;1;1;6; ;2; ; ;9; ;2; ;2; ;1;30;781200;2;1;06;15;2009,26839609777
4654324;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;15;2009,26839609777
4654326;1;2;1;80; ;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;15;905,053325832279
4654329;1;2;1;80; ;2;1;3;4; ;2; ; ;4; ;2; ;2; ;2; ;98;2;1;06;15;1346,97705427151
4654329;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;1346,97705427151
4654331;1;1;1;80; ;2;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;15;966,36754015092
4654332;1;1;1;80; ;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;15;1615,89317651497
4654333;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;15;966,36754015092
4654334;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;2152,96576015047
4654334;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;2152,96576015047
4654335;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;24;400000;2;1;06;15;1753,35294094303
4654335;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;15;1753,35294094303
4654336;1;1;1;80; ;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;15;2455,74852799999
4654336;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;2455,74852799999
4654336;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;2455,74852799999
4654336;1;6;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;2455,74852799999
4654337;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;15;2011,0002103195
4654337;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;14;781242;2;1;06;15;2011,0002103195
4654338;1;2;1;80; ;2;2; ; ; ; ;1;1;2; ;2; ;2; ;1;24;781242;2;1;06;15;1590,34906634005
4654339;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;1013,2348528457
4654340;1;1;1;80; ;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;15;1674,58622371242
4654340;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;15;1674,58622371242
4654341;1;1;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;2289,45084284145
4654341;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;15;2289,45084284145
4654345;1;7;1;80; ;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;15;1004,56042966631
4654346;1;1;1;80; ;2;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;15;1628,09947197473
4654347;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;15;966,36754015092
4654349;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;1757,85872634595
4654351;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;06;15;966,36754015092
4654353;1;1;1;80; ;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;15;905,053325832279
4654354;1;1;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;905,053325832279
4654354;1;2;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;15;905,053325832279
4654356;1;2;1;80; ;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;15;2943,14511698198
4654357;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;905,053325832279
4654358;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;15;2152,96576015047
4654358;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;15;2152,96576015047
4654359;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;2262,40988007132
4654359;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;15;2262,40988007132
4654363;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;3085,11066681295
4654363;1;3;1;80; ;2;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;15;3085,11066681295
4654385;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;15;1218,93769411971
4654386;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;1605,79847441064
4654388;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;1141,5983755757
4654392;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;06;15;1179,57114159795
4654393;1;2;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;15;1141,5983755757
4654396;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;06;15;2505,98649877276
4654396;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;2505,98649877276
4654408;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;2715,66563461626
4654408;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;15;2715,66563461626
4654410;1;2;1;80; ;2;2; ; ; ; ;1;2;1; ;2; ;2; ;1;20;700000;2;1;06;15;3712,36654098856
4654411;1;1;1;80; ;2;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;15;1141,5983755757
4654414;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;32;600000;2;1;06;15;1822,90480300039
4654414;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;1822,90480300039
4654414;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;15;1822,90480300039
4654414;1;5;1;80; ;2;1;2;3; ;2; ; ;1; ;2; ;2; ; ; ;781242;2;1;06;15;1822,90480300039
4654431;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;1141,5983755757
4654433;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;781242;2;1;06;15;2006,00324744685
4654433;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;2006,00324744685
4654434;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;2715,66563461626
4654436;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;15;2053,62011213297
4654437;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;15;1141,5983755757
4654437;1;2;1;80; ;2;1;4;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;06;15;1141,5983755757
4654437;1;4;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;15;1141,5983755757
4654439;1;2;1;80; ;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;98;2;1;06;15;2859,39752654096
4654439;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;15;2859,39752654096
4654441;1;1;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;30;781200;2;1;06;15;2197,39578685602
4654441;1;2;1;80; ;2;1;1;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;06;15;2197,39578685602
4654441;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;2197,39578685602
4654441;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;2197,39578685602
4654442;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;1141,5983755757
4654444;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;15;1218,93769411971
4654445;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;1141,5983755757
4654446;1;1;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;3639,55023594407
4654447;1;2;1;80; ;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;15;1141,5983755757
4654448;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;15;2565,02089876752
4654449;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;15;1141,5983755757
4654451;1;1;1;80; ;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;40;781200;2;1;06;15;1928,60008128912
4654451;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;15;1928,60008128912
4654455;1;2;1;80; ;2;1;2;3; ;1; ;2;1; ;2; ;2; ; ; ; ;2;1;06;15;1699,02344227069
4654459;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;15;3891,43625594234
4654459;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;15;3891,43625594234
4654460;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;35;781242;2;1;06;15;1141,5983755757
4654461;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;15;1605,79847441064
4654466;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;1278,05426384311
4654467;1;2;1;80; ;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;15;1278,05426384311
4654468;1;3;1;80; ;2;1;1;6; ;2; ; ;1; ;2; ;2; ;1;35;550000;2;1;06;15;4496,06201043694
4654469;1;1;1;80; ;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;15;1141,5983755757
4654491;1;2;1;80; ;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;68;2232,49422642302
4654491;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;2232,49422642302
4654492;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;1982,63828824139
4654493;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;1697,65203947682
4654496;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;68;1007,86313239611
4654496;1;2;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;68;1007,86313239611
4654497;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;1007,86313239611
4654498;1;2;1;80; ;2;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;06;68;2799,37764267478
4654498;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;2799,37764267478
4654499;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;1516,13169038692
4654500;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;68;4031,45252958445
4654501;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;1232,56763488077
