DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480S1;P7480S1A1;P7480S3;P7480S3A1;P7480S4;P7480S4A1;P7480S5;P7480S5A1;P7480S6;P7480S6A1;P7480S7;P7480S7A1;P7480S8;P7480S8A1;P7480S9;P7480S9A1;P7480S10;P7480S10A1;P7480S11;P7480S11A1;clase;MES;DPTO;fex_c_2011;AREA
4639458;1;1;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1232,22026167703;76
4639458;1;2;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1232,22026167703;76
4639458;1;3;1;90;2; ;1;10;2; ;1;3;2; ;2; ;2; ;2; ;2; ;1;12;1;06;76;1232,22026167703;76
4639458;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;15;1;06;76;1232,22026167703;76
4639458;1;5;1;90;2; ;1;10;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1232,22026167703;76
4639459;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1032,49537730567;76
4639459;1;2;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1032,49537730567;76
4639460;1;1;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1049,30454010148;76
4639460;1;2;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1049,30454010148;76
4639461;1;1;1;90;2; ;1;19;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1003,28496996719;76
4639461;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1003,28496996719;76
4639461;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1003,28496996719;76
4639464;1;1;1;90;2; ;1;11;2; ;1;43;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1239,07835080045;76
4639464;1;2;1;90;2; ;1;15;2; ;1;20;1;30;2; ;2; ;2; ;2; ;2; ;1;06;76;1239,07835080045;76
4639464;1;3;1;90;2; ;1;2;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1239,07835080045;76
4639465;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;903,489672820019;76
4639465;1;2;1;90;2; ;1;12;2; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;1;06;76;903,489672820019;76
4639465;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;903,489672820019;76
4639465;1;4;1;90;2; ;1;14;2; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;1;06;76;903,489672820019;76
4639465;2;1;2;90;2; ;1;35;2; ;2; ;2; ;1;8;2; ;2; ;2; ;2; ;1;06;76;903,489672820019;76
4639465;2;2;2;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;903,489672820019;76
4639465;2;3;2;90;2; ;1;10;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;903,489672820019;76
4639466;1;1;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;826,654061162135;76
4639466;1;2;1;90;2; ;1;20;2; ;1;43;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;826,654061162135;76
4639466;1;3;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;826,654061162135;76
4639466;1;4;1;90;2; ;1;10;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;826,654061162135;76
4639467;1;1;1;90;2; ;2; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;2279,84203653086;76
4639467;1;2;1;90;2; ;1;21;2; ;1;34;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;2279,84203653086;76
4639467;2;1;2;90;2; ;1;21;2; ;1;23;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;2279,84203653086;76
4639467;2;2;2;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;2279,84203653086;76
4639467;3;1;3;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;2279,84203653086;76
4639468;1;1;1;90;2; ;1;1;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1243,56643022443;76
4639468;1;2;1;90;2; ;1;36;2; ;1;48;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1243,56643022443;76
4639469;1;1;1;90;2; ;1;3;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1513,99860441868;76
4639469;1;2;1;90;2; ;1;24;2; ;1;30;2; ;2; ;2; ;2; ;2; ;1;2;1;06;76;1513,99860441868;76
4639469;1;3;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1513,99860441868;76
4639469;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1513,99860441868;76
4639470;1;1;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1101,82127302034;76
4639470;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1101,82127302034;76
4639470;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1101,82127302034;76
4639471;1;1;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1642,84215005914;76
4639472;1;1;1;90;1;99;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;924,014660350634;76
4639472;1;2;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;924,014660350634;76
4639473;1;1;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1107,17734016616;76
4639473;1;2;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1107,17734016616;76
4639473;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1107,17734016616;76
4639474;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1203,25681257852;76
4639474;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1203,25681257852;76
4639474;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1203,25681257852;76
4639474;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;1;8;2; ;2; ;2; ;1;06;76;1203,25681257852;76
4639475;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1107,17734016616;76
4639475;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1107,17734016616;76
4639475;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1107,17734016616;76
4639476;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1322,83673984098;76
4639476;1;2;1;90;2; ;1;21;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1322,83673984098;76
4639476;1;3;1;90;2; ;1;7;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1322,83673984098;76
4639477;1;1;1;90;2; ;2; ;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1243,56643022443;76
4639477;1;2;1;90;2; ;1;21;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1243,56643022443;76
4639479;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;853,6545960998;76
4639479;1;2;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;853,6545960998;76
4639480;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1237,57632882285;76
4639480;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1237,57632882285;76
4639480;1;3;1;90;2; ;1;14;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1237,57632882285;76
4639480;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1237,57632882285;76
4639480;1;5;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1237,57632882285;76
4639481;1;1;1;90;2; ;1;15;1;4;1;10;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1454,63748314319;76
4639481;1;2;1;90;2; ;1;24;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1454,63748314319;76
4639482;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;1;2;2; ;2; ;2; ;1;06;76;1228,14532130734;76
4639482;1;2;1;90;2; ;1;7;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1228,14532130734;76
4639483;1;1;1;90;2; ;1;9;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;968,632475839406;76
4639483;1;2;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;968,632475839406;76
4639483;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;968,632475839406;76
4639483;1;4;1;90;2; ;1;6;2; ;2; ;2; ;2; ;1;12;2; ;2; ;2; ;1;06;76;968,632475839406;76
4639484;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1186,44764978271;76
4639484;1;2;1;90;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1186,44764978271;76
4639484;1;3;1;90;2; ;1;3;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1186,44764978271;76
4639484;1;4;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1186,44764978271;76
4639485;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1139,40761187905;76
4639485;1;2;1;90;2; ;1;21;2; ;1;9;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1139,40761187905;76
4639485;1;3;1;90;2; ;1;9;1;2;1;8;2; ;2; ;1;30;2; ;2; ;2; ;1;06;76;1139,40761187905;76
4639486;1;1;1;90;2; ;2; ;2; ;2; ;1;4;2; ;2; ;2; ;2; ;2; ;1;06;76;1085,01211022453;76
4639486;1;2;1;90;2; ;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1085,01211022453;76
4639486;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1085,01211022453;76
4639487;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1147,47325704527;76
4639487;1;2;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1147,47325704527;76
4639487;1;3;1;90;2; ;1;3;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1147,47325704527;76
4639487;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1147,47325704527;76
4639488;1;1;1;90;2; ;1;1;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1322,83673984098;76
4639488;1;2;1;90;2; ;1;21;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1322,83673984098;76
4639488;1;3;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1322,83673984098;76
4639489;1;1;1;90;2; ;1;27;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;937,557000532056;76
4639489;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;937,557000532056;76
4639489;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;937,557000532056;76
4639490;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1126,0757474934;76
4639490;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1126,0757474934;76
4639490;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1126,0757474934;76
4639490;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1126,0757474934;76
4639491;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;710,007978630609;76
4639491;1;2;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;710,007978630609;76
4639491;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;710,007978630609;76
4639491;1;4;1;90;2; ;1;6;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;710,007978630609;76
4639491;1;6;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;710,007978630609;76
4639491;1;7;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;710,007978630609;76
4639492;1;1;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1070,06801539759;76
4639492;1;2;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1070,06801539759;76
4639492;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1070,06801539759;76
4639492;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1070,06801539759;76
4639492;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1070,06801539759;76
4639493;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1085,01211022453;76
4639493;1;2;1;90;2; ;1;21;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1085,01211022453;76
4639493;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1085,01211022453;76
4639494;1;1;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1226,74356666183;76
4639494;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1226,74356666183;76
4639494;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1226,74356666183;76
4639494;1;4;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1226,74356666183;76
4639494;1;5;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1226,74356666183;76
4639495;1;1;1;90;2; ;2; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1382,21156188326;76
4639495;1;2;1;90;2; ;1;28;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1382,21156188326;76
4639496;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1032,49537730567;76
4639496;1;2;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1032,49537730567;76
4639497;1;1;1;90;2; ;1;9;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1018,95303712425;76
4639498;1;1;1;90;2; ;1;28;2; ;1;98;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1427,87020567871;76
4639498;1;2;1;90;2; ;1;14;2; ;1;84;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1427,87020567871;76
4639498;1;4;1;90;2; ;2; ;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1427,87020567871;76
4639498;1;5;1;90;2; ;2; ;2; ;1;98;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1427,87020567871;76
4639498;1;6;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;10;2; ;2; ;1;06;76;1427,87020567871;76
4639499;1;1;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1192,43775118429;76
4639500;1;1;1;90;2; ;1;14;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1384,07662985213;76
4639500;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1384,07662985213;76
4639500;1;5;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1384,07662985213;76
4639500;1;6;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1384,07662985213;76
4639501;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1111,76568692222;76
4639501;1;2;1;90;2; ;1;20;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1111,76568692222;76
4639501;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1111,76568692222;76
4639502;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1032,49537730567;76
4639502;1;2;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1032,49537730567;76
4639503;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1322,83673984098;76
4639503;1;2;1;90;2; ;1;15;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1322,83673984098;76
4639503;1;3;1;90;2; ;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1322,83673984098;76
4639504;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;1;9;2; ;2; ;2; ;1;06;76;981,119740025559;76
4639504;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;981,119740025559;76
4639504;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;981,119740025559;76
4639505;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1018,95303712425;76
4639506;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1175,62858838848;76
4639507;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1402,10704945754;76
4639507;1;2;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1402,10704945754;76
4639507;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1402,10704945754;76
4639507;1;5;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1402,10704945754;76
4639508;1;1;1;90;2; ;1;14;2; ;2; ;1;24;2; ;2; ;2; ;2; ;2; ;1;06;76;924,014660350634;76
4639508;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;924,014660350634;76
4639509;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1060,39004964211;76
4639509;1;2;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1060,39004964211;76
4639509;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1060,39004964211;76
4639509;1;4;1;90;2; ;1;10;2; ;2; ;2; ;2; ;1;35;2; ;2; ;2; ;1;06;76;1060,39004964211;76
4639511;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1044,98264149182;76
4639512;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1076,05811679917;76
4639512;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1076,05811679917;76
4639513;1;1;1;90;2; ;1;5;2; ;1;9;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1171,1405089645;76
4639513;1;2;1;90;2; ;1;10;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1171,1405089645;76
4639514;1;1;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;977,586469264766;76
4639514;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;977,586469264766;76
4639514;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;977,586469264766;76
4639514;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;977,586469264766;76
4639514;1;5;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;977,586469264766;76
4639516;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1175,62858838848;76
4639517;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1044,98264149182;76
4639518;1;1;1;90;2; ;1;14;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1243,56643022443;76
4639518;1;2;1;90;2; ;2; ;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1243,56643022443;76
4639520;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1175,62858838848;76
4639521;1;1;1;90;2; ;2; ;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1439,2163742261;76
4639521;1;2;1;90;2; ;1;7;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1439,2163742261;76
4639522;1;1;1;90;2; ;1;10;1;98;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1049,30454010148;76
4639522;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;2;1;06;76;1049,30454010148;76
4639523;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1111,76568692222;76
4639523;1;2;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1111,76568692222;76
4639523;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1111,76568692222;76
4639524;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1032,49537730567;76
4639524;1;2;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1032,49537730567;76
4639525;1;1;1;90;2; ;1;98;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1175,62858838848;76
4639526;1;1;1;90;2; ;1;21;2; ;2; ;1;12;2; ;2; ;2; ;2; ;2; ;1;06;76;803,046679209449;76
4639526;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;803,046679209449;76
4639526;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;803,046679209449;76
4639527;1;1;1;90;2; ;1;23;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1469,5357354856;76
4639528;1;1;1;90;2; ;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1098,2233467408;76
4639528;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1098,2233467408;76
4639529;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;924,014660350634;76
4639529;1;2;1;90;2; ;1;56;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;12;1;06;76;924,014660350634;76
4639530;1;1;1;90;2; ;1;28;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1250,41081858106;76
4639530;1;2;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1250,41081858106;76
4639530;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1250,41081858106;76
4639531;1;1;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;954,366163327867;76
4639531;1;2;1;90;2; ;1;30;2; ;2; ;1;16;2; ;2; ;2; ;2; ;2; ;1;06;76;954,366163327867;76
4639531;1;3;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;954,366163327867;76
4639532;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1239,07835080045;76
4639532;1;2;1;90;2; ;1;21;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1239,07835080045;76
4639532;1;4;1;90;2; ;1;12;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1239,07835080045;76
4639533;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1018,95303712425;76
4639534;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;6;1;06;76;1018,95303712425;76
4639538;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1135,43293884145;76
4639539;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1032,49537730567;76
4639539;1;2;1;90;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1032,49537730567;76
4639540;1;1;1;90;2; ;1;12;2; ;2; ;1;23;2; ;2; ;2; ;2; ;2; ;1;06;76;1271,70806080085;76
4639540;1;2;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;76;1271,70806080085;76
