DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4640568;1;4;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;87,3902023692677
4640569;1;2;1;80;15;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;15;151,488675586256
4640570;1;2;1;80;15;1;2; ; ; ; ;1;2;5; ;2; ;2; ;1;40;781200;2;1;06;15;145,3111153996
4640570;1;3;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;145,3111153996
4640574;1;1;1;80;15;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;15;118,067652859445
4640575;1;1;1;80;15;1;1;2;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;15;146,7320977722
4640576;1;1;1;80;15;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;15;141,325931063744
4640577;1;2;1;80;15;1;1;3;6; ;1; ;1;6; ;2; ;2; ; ; ; ;2;1;06;15;140,283645434838
4640578;1;3;1;80;15;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;15;112,160984823495
4640581;1;5;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;67,744886713043
4640582;1;3;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;142,135887647539
4640583;1;1;1;80;15;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;15;71,5510964508457
4640583;1;2;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;71,5510964508457
4640584;1;2;1;80;15;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;40;781242;2;1;06;15;151,488675586256
4640587;1;3;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;89,1509227046414
4640589;1;1;1;80;15;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;30;300000;2;1;06;15;121,127402754549
4640590;1;3;1;80;15;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;15;150,067693213656
4640591;1;1;1;80;15;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;15;118,067652859445
4640591;1;2;1;80;15;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;15;118,067652859445
4640593;1;2;1;80;15;1;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;15;156,245253400312
4640595;1;4;1;80;15;1;2; ; ; ; ;1;1;2; ;2; ;2; ; ; ; ;2;1;06;15;140,328683496346
4640595;1;5;1;80;15;1;2; ; ; ; ;1;1;2; ;2; ;2; ; ; ; ;2;1;06;15;140,328683496346
4640597;1;1;1;80;15;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;06;15;99,0268880361121
4640607;1;1;1;80;15;1;2; ; ; ; ;1;2;2; ;2; ;2; ; ; ; ;2;1;06;15;94,6100481848298
4640609;1;1;1;80;15;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;15;99,0268880361121
4640615;1;1;1;80;17;1;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;17;139,008724654328
4640615;1;4;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;139,008724654328
4640616;1;1;1;80;17;1;1;3;7; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;17;200,631232373776
4640618;1;2;1;80;17;1;2; ; ; ; ;1;4;8; ;2; ;2; ; ; ; ;2;1;06;17;182,318776535006
4640619;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;157,725776554103
4640620;1;2;1;80;17;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;17;150,661675644182
4640620;1;3;1;80;17;1;2; ; ; ; ;1;2;7; ;2; ;2; ; ; ; ;2;1;06;17;150,661675644182
4640620;1;4;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;150,661675644182
4640623;1;1;1;80;17;1;1;4;7; ;2; ; ;5; ;2; ;2; ; ; ; ;2;1;06;17;199,215699128093
4640623;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;199,215699128093
4640624;1;2;1;80;17;1;1;4;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;17;181,563165749022
4640625;1;3;1;80;17;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;17;118,726103309261
4640625;1;4;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;118,726103309261
4640625;1;6;1;80;17;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;17;118,726103309261
4640625;1;7;1;80;17;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;17;118,726103309261
4640626;1;2;1;80;17;1;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;17;357,516565137886
4640627;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;168,39938510041
4640627;1;3;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;168,39938510041
4640627;1;5;1;80;17;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;17;168,39938510041
4640628;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;17;146,072825564249
4640629;1;3;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;228,536306602111
4640629;1;4;1;80;17;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;17;228,536306602111
4640629;1;5;1;80;17;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;17;228,536306602111
4640630;1;3;1;80;17;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;17;230,272759187129
4640631;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;193,871238262175
4640632;1;1;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;176,974315669088
4640635;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;254,233782690136
4640636;1;2;1;80;17;1;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;06;17;277,876119027482
4640636;1;6;1;80;17;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;17;277,876119027482
4640637;1;3;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;126,419690388259
4640637;1;4;1;80;17;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;17;126,419690388259
4640642;1;1;1;80;17;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;17;200,631232373776
4640643;1;1;1;80;17;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;17;155,905647247416
4640643;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;155,905647247416
4640644;1;3;1;80;17;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;17;181,563165749022
4640646;1;2;1;80;17;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;06;17;134,700836327311
4640646;1;3;1;80;17;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;17;134,700836327311
4640648;1;1;1;80;17;1;1;4;7; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;17;158,661859830318
4640648;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;158,661859830318
4640649;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;175,558782423406
4640649;1;3;1;80;17;1;1;4;3; ;2; ; ;9; ;1;2;2; ; ; ; ;1;1;06;17;175,558782423406
4640651;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;182,318776535006
4640653;1;1;1;80;17;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;06;17;140,349403991549
4640653;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;140,349403991549
4640653;1;3;1;80;17;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;17;140,349403991549
4640654;1;2;1;80;17;1;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;06;17;283,219847075213
4640654;1;6;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;600000;2;1;06;17;283,219847075213
4640655;1;1;1;80;17;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;17;168,314209023254
4640655;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;168,314209023254
4640655;1;4;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;168,314209023254
4640656;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;30;781242;2;1;06;17;164,666243155934
4640657;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;152,002354981403
4640657;1;3;1;80;17;1;1;4;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;17;152,002354981403
4640658;1;1;1;80;17;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;06;17;121,807695262921
4640658;1;2;1;80;17;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;17;121,807695262921
4640658;1;4;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;121,807695262921
4640659;1;1;1;80;17;1;1;1;6; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;06;17;193,652307541011
4640662;1;1;1;80;17;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;17;164,006320696236
4640662;1;3;1;80;17;1;1;2;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;17;164,006320696236
4640663;1;1;1;80;17;1;1;2;9;POR LA EDAD;2; ; ;8; ;3; ;2; ; ; ; ;3;1;06;17;182,318776535006
4640663;1;2;1;80;17;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;17;182,318776535006
4640664;1;1;1;80;17;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;17;216,112621721181
4640664;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;216,112621721181
4640664;1;3;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;216,112621721181
4640665;1;1;1;80;17;1;2; ; ; ; ;1;4;1; ;2; ;2; ; ; ; ;2;1;06;17;176,974315669088
4640666;1;1;1;80;17;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;17;181,158569688017
4640666;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;181,158569688017
4640666;1;3;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;181,158569688017
4640666;1;4;1;80;17;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;17;181,158569688017
4640667;1;1;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;188,627266658942
4640668;1;2;1;80;17;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;17;158,357753031998
4640669;1;1;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;164,385281403018
4640670;1;1;1;80;17;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;17;182,318776535006
4640670;1;2;1;80;17;1;1;4;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;17;182,318776535006
4640671;1;3;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;218,720297459959
4640672;1;1;1;80;17;1;1;4;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;17;158,661859830318
4640672;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;158,661859830318
4640673;1;1;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;188,627266658942
4640675;1;1;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;171,32574800485
4640676;1;1;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;188,627266658942
4640677;1;1;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;164,385281403018
4640678;1;1;1;80;17;1;1;4;5; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;06;17;216,112621721181
4640678;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;216,112621721181
4640678;1;3;1;80;17;1;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;06;17;216,112621721181
4640679;1;1;1;80;18;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;18;95,8619456314728
4640681;1;3;1;80;18;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;18;70,3958431833208
4640681;1;4;1;80;18;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;18;70,3958431833208
4640681;1;5;1;80;18;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;18;70,3958431833208
4640682;1;2;1;80;18;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;18;90,2056533663462
4640682;1;4;1;80;18;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;18;90,2056533663462
4640684;1;1;1;80;18;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;18;78,5286689161096
4640684;1;2;1;80;18;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;18;78,5286689161096
4640689;1;2;1;80;18;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;18;88,2449140682109
4640689;1;4;1;80;18;1;2; ; ; ; ;1;1;2; ;2; ;2; ; ; ; ;2;1;06;18;88,2449140682109
4640690;1;1;1;80;18;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;18;113,953324629349
4640690;1;4;1;80;18;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;18;113,953324629349
4640691;1;3;1;80;18;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;18;88,2449140682109
4640691;1;4;1;80;18;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;18;88,2449140682109
4640692;1;2;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;99;2;1;06;19;149,022094400004
4640692;1;3;1;80;19;1;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;19;149,022094400004
4640693;1;1;1;80;19;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;19;121,061249511398
4640693;1;3;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;121,061249511398
4640694;1;1;1;80;19;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;19;96,0021525272042
4640694;1;2;1;80;19;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;19;96,0021525272042
4640699;1;2;1;80;19;1;1;4;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;19;94,8474709601008
4640700;1;2;1;80;19;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;19;96,0021525272042
4640701;1;2;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;114,237330379139
4640702;1;3;1;80;19;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;19;122,238117510749
4640703;1;1;1;80;19;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;19;130,512999841326
4640705;1;2;1;80;19;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;19;70,6275795614393
4640706;1;2;1;80;19;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;45;98;2;1;06;19;121,666325370641
4640706;1;3;1;80;19;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;19;121,666325370641
4640706;1;4;1;80;19;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;19;121,666325370641
4640709;1;4;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;168,491712549806
4640710;1;4;1;80;19;1;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;19;114,210373279071
4640711;1;1;1;80;19;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;19;129,833579746518
4640715;1;1;1;80;19;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;19;126,957195140024
4640715;1;2;1;80;19;1;1;4;3; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;06;19;126,957195140024
4640716;1;1;1;80;19;1;1;4;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;19;107,213660283478
4640717;1;1;1;80;19;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;06;19;107,213660283478
4640719;1;2;1;80;19;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;19;92,4193907258342
4640719;1;4;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;92,4193907258342
4640719;1;5;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;92,4193907258342
4640720;1;2;1;80;19;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;19;108,341384750513
4640724;1;2;1;80;19;1;1;2;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;19;126,957195140024
4640725;1;1;1;80;19;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;19;99,5579572285063
4640726;1;2;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;116,638453513337
4640727;1;3;1;80;19;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;19;124,588059150208
4640728;1;3;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;131,118075700568
4640730;1;1;1;80;19;1;1;4;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;19;120,478360084403
4640731;1;1;1;80;19;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;19;63,5449652213277
4640731;1;2;1;80;19;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;19;63,5449652213277
4640731;1;3;1;80;19;1;1;3;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;19;63,5449652213277
4640733;1;3;1;80;19;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;19;131,118075700568
4640735;1;1;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;133,348832276374
4640735;1;3;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;133,348832276374
4640735;1;4;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;133,348832276374
4640735;1;5;1;80;19;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;19;133,348832276374
4640736;1;1;1;80;19;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;19;96,0021525272042
4640737;1;1;1;80;19;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;19;103,630898482108
4640737;1;2;1;80;19;1;1;4;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;19;103,630898482108
4640737;1;3;1;80;19;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;19;103,630898482108
4640737;1;4;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;103,630898482108
4640738;1;1;1;80;19;1;1;4;8; ;1; ;4;1; ;2;4;2; ; ; ; ;1;1;06;19;95,9751954271362
4640738;1;3;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;95,9751954271362
4640738;1;4;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;95,9751954271362
4640739;1;1;1;80;19;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;06;19;87,1221943373851
4640739;1;2;1;80;19;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;19;87,1221943373851
4640741;1;1;1;80;19;1;1;4;5; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;06;19;112,853902786141
4640741;1;3;1;80;19;1;1;4;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;06;19;112,853902786141
4640743;1;4;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;151,433402697223
4640744;1;2;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;121,061249511398
4640744;1;3;1;80;19;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;19;121,061249511398
4640745;1;1;1;80;19;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;19;73,5791370146571
4640745;1;2;1;80;19;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;19;73,5791370146571
4640745;1;3;1;80;19;1;1;2;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;19;73,5791370146571
4640745;1;4;1;80;19;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;19;73,5791370146571
4640746;1;2;1;80;19;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;19;132,272757267672
4640747;1;2;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;145,16541589189
4640747;1;3;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;145,16541589189
4640747;1;4;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;145,16541589189
4640747;1;5;1;80;19;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;19;145,16541589189
4640751;1;1;1;80;19;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;06;19;96,0021525272042
4640751;1;2;1;80;19;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;19;96,0021525272042
4640752;1;2;1;80;19;1;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;19;122,809909650858
4640757;1;1;1;80;19;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;19;91,854867038038
4640758;1;1;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;74,7892887331423
4640758;1;2;1;80;19;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;19;74,7892887331423
4640758;1;3;1;80;19;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;19;74,7892887331423
4640758;1;5;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;74,7892887331423
4640758;1;6;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;74,7892887331423
4640761;1;3;1;80;23;1;1;2;9;CAMBIO DE DOMICILIO;2; ; ;1; ;2; ;2; ; ; ; ;2;1;06;23;203,329085595395
4640763;1;2;1;80;23;1;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;23;139,5055839842
4640764;1;2;1;80;23;1;1;3;6; ;2; ; ;5; ;2; ;2; ; ; ; ;2;1;06;23;154,783771632196
4640764;1;3;1;80;23;1;2; ; ; ; ;1;3;4; ;2; ;2; ;1;40;400000;2;1;06;23;154,783771632196
4640766;1;1;1;80;23;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;23;96,0747532444975
4640766;2;2;2;80;23;1;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;700000;2;1;06;23;96,0747532444975
4640768;1;3;1;80;23;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;23;183,500993435101
4640769;1;2;1;80;23;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;23;184,952198913746
4640771;1;2;1;80;23;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;23;195,003100933321
4640771;1;3;1;80;23;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;23;195,003100933321
4640771;1;4;1;80;23;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;23;195,003100933321
4640772;1;2;1;80;23;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;23;127,133721058911
4640772;1;5;1;80;23;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;23;127,133721058911
4640773;1;3;1;80;23;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;23;158,629914087452
4640774;1;2;1;80;23;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;23;97,7157727321749
4640775;1;1;1;80;23;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;23;123,809873690055
4640778;1;2;1;80;27;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;27;32,3143534994081
4640780;1;1;1;80;27;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;27;32,3143534994081
4640780;1;3;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;781242;2;1;06;27;32,3143534994081
4640781;1;3;1;80;27;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;27;66,3191001231778
4640781;1;4;1;80;27;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;27;66,3191001231778
4640782;1;3;1;80;27;1;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;06;27;88,74633005983
