DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4644025;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;534,833508470991
4644027;1;1;1;80;54;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;54;360,411957398557
4644027;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;360,411957398557
4644031;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;403,359018549652
4644034;1;1;1;80;54;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;06;54;309,645312403166
4644034;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;309,645312403166
4644063;1;2;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;66;330,697773546717
4644064;1;1;1;80;66;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;66;300,759097797461
4644070;1;2;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;66;328,359720564382
4644071;1;1;1;80;66;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;66;288,206606167086
4644079;1;1;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;66;288,206606167086
4644081;1;2;1;80;66;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;66;282,779160816813
4644082;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;275,837884530782
4644082;1;4;1;80;66;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;66;275,837884530782
4644083;1;1;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;255,650292996138
4644083;1;2;1;80;66;1;1;4; ;2; ; ;4; ;2; ;2; ;1;48;781242;2;1;06;66;255,650292996138
4644084;1;2;1;80;66;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;66;262,775339276241
4644084;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;262,775339276241
4644086;1;4;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;340,670926433322
4644088;1;2;1;80;66;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;66;452,372846515971
4644089;1;2;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;66;253,070954252368
4644089;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;253,070954252368
4644093;1;2;1;80;66;1;4;3; ;2; ; ;9; ;1; ;2; ;2; ;781242;2;1;06;66;393,432803344291
4644094;1;2;1;80;66;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;66;363,724596779846
4644094;1;4;1;80;66;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;66;363,724596779846
4644095;1;1;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;229,755295912097
4644095;1;2;1;80;66;1;1;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;66;229,755295912097
4644095;1;4;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;781242;2;1;06;66;229,755295912097
4644095;1;6;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;400000;2;1;06;66;229,755295912097
4644095;1;8;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;66;229,755295912097
4644095;1;9;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;229,755295912097
4644096;1;1;1;80;66;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;66;288,206606167086
4644100;1;1;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;66;255,650292996138
4644100;1;2;1;80;66;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;66;255,650292996138
4644102;1;4;1;80;66;1;4;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;66;373,428981803719
4644103;1;3;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;66;325,780381820611
4644106;1;1;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;300000;2;1;06;66;346,180276640742
4644106;1;2;1;80;66;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;66;346,180276640742
4644106;1;3;1;80;66;1;4;3; ;2; ; ;4; ;2; ;2; ;2; ;781242;2;1;06;66;346,180276640742
4644106;1;4;1;80;66;1;1;8; ;2; ; ;8; ;2; ;2; ;1;40;781242;2;1;06;66;346,180276640742
4644109;1;1;1;80;66;2; ; ; ; ;1;3;10; ;3; ;2; ; ; ; ;3;1;06;66;288,206606167086
4644110;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;330,697773546717
4644111;1;1;1;80;66;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;66;277,35171546654
4644112;1;1;1;80;66;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;66;255,650292996138
4644112;1;2;1;80;66;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;06;66;255,650292996138
4644113;1;1;1;80;66;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;66;396,206473168171
4644114;1;1;1;80;66;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;66;189,380059095813
4644114;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;189,380059095813
4644114;1;3;1;80;66;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;66;189,380059095813
4644114;1;4;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ;1;48;1200000;2;1;06;66;189,380059095813
4644114;1;5;1;80;66;1;3;6; ;2; ; ;6; ;2; ;2; ;1;48;3000000;2;1;06;66;189,380059095813
4644114;1;6;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;1200000;2;1;06;66;189,380059095813
4644117;1;1;1;80;66;1;4;5; ;2; ; ;4; ;3; ;2; ; ; ; ;2;1;06;66;300,859168553933
4644117;1;4;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;66;300,859168553933
4644119;1;2;1;80;66;1;4;1; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;66;323,441083954211
4644119;1;5;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;66;323,441083954211
4644120;1;3;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;66;436,869641189633
4644122;1;3;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;66;390,853464600521
4644123;1;2;1;80;66;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;66;491,728285321504
4644123;1;5;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;66;491,728285321504
4644124;1;1;1;80;66;1;4;9;CAMBIO DE CIUDAD;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;66;300,759097797461
4644127;1;3;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;66;449,793507772201
4644128;1;1;1;80;66;1;3;4; ;2; ; ;4; ;1; ;2; ;2; ;800000;2;1;06;66;351,257049271135
4644130;1;3;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;66;338,332873450987
4644130;1;4;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;66;338,332873450987
4644133;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;343,250265177092
4644134;1;3;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;66;340,912212194757
4644135;1;1;1;80;66;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;2;1;06;66;288,206606167086
4644136;1;1;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;66;467,764513160254
4644136;1;5;1;80;66;1;2;3; ;2; ; ;9; ;2; ;2; ;1;24;400000;2;1;06;66;467,764513160254
4644139;1;1;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;281,245563295226
4644139;1;3;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;06;66;281,245563295226
4644139;1;7;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;281,245563295226
4644139;1;8;1;80;66;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;800000;2;1;06;66;281,245563295226
4644140;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;345,744659799198
4644141;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;600000;2;1;06;66;390,853464600521
4644142;1;1;1;80;66;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;06;66;305,461146973563
4644142;1;2;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;66;305,461146973563
4644142;1;6;1;80;66;1;2;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;66;305,461146973563
4644143;1;3;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;66;390,853464600521
4644148;1;1;1;80;68;1;3;4; ;2; ; ;4; ;2; ;2; ;2; ;781242;2;1;06;68;497,305418554229
4644148;1;4;1;80;68;1;4;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;68;497,305418554229
4644149;1;4;1;80;68;1;2;4; ;2; ; ;9; ;2; ;2; ;1;48;500000;2;1;06;68;541,473953844961
4644151;1;6;1;80;68;2; ; ; ; ;1;1;2; ;2; ;2; ; ; ; ;2;1;06;68;452,66498659405
4644151;1;7;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;452,66498659405
4644151;1;9;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;452,66498659405
4644152;1;2;1;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;68;577,460098923564
4644154;1;1;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;68;462,982066096728
4644155;1;1;1;80;68;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;68;507,805272914389
4644155;2;3;2;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;68;507,805272914389
4644156;1;2;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;444,203552307621
4644156;1;6;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;444,203552307621
4644156;1;7;1;80;68;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;06;68;444,203552307621
4644157;1;1;1;80;68;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;68;513,957217120961
4644157;1;4;1;80;68;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;68;513,957217120961
4644157;1;5;1;80;68;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;68;513,957217120961
4644158;1;3;1;80;68;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;400000;2;1;06;68;397,212437555748
4644158;1;4;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;397,212437555748
4644158;1;5;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;397,212437555748
4644159;1;2;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;68;638,460654054507
4644159;1;3;1;80;68;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;68;638,460654054507
4644160;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;489,736852923115
4644161;1;1;1;80;68;1;4;4; ;2; ; ;5; ;2; ;2; ; ; ; ;2;1;06;68;724,329073924279
4644161;1;5;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;724,329073924279
4644161;2;3;2;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;724,329073924279
4644163;1;1;1;80;68;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;68;452,620658197323
4644163;1;2;1;80;68;1;4;9;EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;68;452,620658197323
4644164;1;1;1;80;68;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;68;395,703100294244
4644164;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;395,703100294244
4644166;1;4;1;80;68;1;2;6; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;68;567,246039419898
4644166;1;5;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;567,246039419898
4644167;1;1;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;438,549552428213
4644167;1;2;1;80;68;1;4;9;EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;68;438,549552428213
4644169;1;1;1;80;68;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;68;450,102154331686
4644169;1;6;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;450,102154331686
4644173;1;1;1;80;68;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;68;561,977973663954
4644174;1;1;1;80;68;1;1;6; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;68;454,031677687822
4644180;1;1;1;80;68;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;68;454,031677687822
4644180;1;2;1;80;68;1;4;5; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;06;68;454,031677687822
4644181;1;2;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;68;438,549552428213
4644182;1;5;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;550,441306526728
4644183;1;1;1;80;68;1;1;6; ;2; ; ;8; ;2; ;2; ;2; ;700000;2;1;06;68;556,517874398435
4644184;1;1;1;80;68;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;68;548,8504859665
4644184;1;5;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;400000;2;1;06;68;548,8504859665
4644186;1;5;1;80;68;1;2;8; ;2; ; ;2; ;2; ;2; ;1;40;781242;2;1;06;68;549,943362199564
4644187;1;5;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;513,035135749594
4644190;1;2;1;80;68;1;4;7; ;2; ; ;9; ;2; ;2; ;2; ;1300000;2;1;06;68;476,988354787565
4644190;1;3;1;80;68;1;1;8; ;2; ; ;6; ;2; ;2; ;1;48;781242;2;1;06;68;476,988354787565
4644190;1;4;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;476,988354787565
4644190;1;6;1;80;68;1;4;9;EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;68;476,988354787565
4644190;1;7;1;80;68;1;4;9;EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;68;476,988354787565
4644192;1;1;1;80;68;1;3;5; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;06;68;483,584908716542
4644193;1;1;1;80;68;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;68;483,584908716542
4644196;1;2;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;68;469,092655694328
4644196;3;1;3;80;68;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;68;469,092655694328
4644364;1;2;1;80;73;1;2;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;73;225,31126643649
4644364;1;3;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;225,31126643649
4644364;1;4;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;225,31126643649
4644365;1;3;1;80;73;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;330,954718487032
4644367;1;3;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;238,414245225448
4644367;1;4;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;238,414245225448
4644367;1;5;1;80;73;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;238,414245225448
4644368;1;1;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;142,622151563334
4644368;1;2;1;80;73;1;4;8; ;2; ; ;9; ;1;2;2; ; ; ; ;1;1;06;73;142,622151563334
4644369;1;2;1;80;73;1;1;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;06;73;320,853908570312
4644370;1;1;1;80;73;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;73;189,142741509015
4644370;1;2;1;80;73;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;73;189,142741509015
4644373;1;3;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;212,208287647533
4644374;1;2;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;221,269998186867
4644374;1;3;1;80;73;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;221,269998186867
4644375;1;1;1;80;73;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;142,622151563334
4644375;1;3;1;80;73;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;06;73;142,622151563334
4644375;1;4;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;142,622151563334
4644376;1;3;1;80;73;2; ; ; ; ;1;1;2; ;2; ;2; ;2; ;600000;2;1;06;73;397,553550010581
4644376;1;6;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;397,553550010581
4644376;1;7;1;80;73;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;73;397,553550010581
4644377;1;1;1;80;73;1;3;3; ;2; ; ;9; ;2; ;2; ;1;48;781242;2;1;06;73;142,622151563334
4644377;1;2;1;80;73;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;73;142,622151563334
4644377;1;6;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;142,622151563334
4644379;1;1;1;80;73;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;73;180,16956431156
4644379;1;3;1;80;73;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;180,16956431156
4644384;1;1;1;80;73;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;73;212,38157466447
4644386;1;1;1;80;73;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;73;212,38157466447
4644387;1;5;1;80;73;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;179,169719895537
4644388;1;5;1;80;73;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;06;73;142,622151563334
4644388;1;6;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;142,622151563334
4644390;1;1;1;80;73;1;1;1; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;73;307,503343353278
4644390;1;4;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;307,503343353278
4644390;1;5;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;307,503343353278
4644391;1;1;1;80;73;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;73;184,928186242455
4644391;1;4;1;80;73;2; ; ; ; ;1;4;9; ;2; ;2; ;1;48;781242;2;1;06;73;184,928186242455
4644397;1;3;1;80;73;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;229,52582170305
4644400;1;1;1;80;73;1;4;9;EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;73;142,622151563334
4644400;1;4;1;80;73;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;73;142,622151563334
4644402;1;2;1;80;73;1;1;8; ;2; ; ;2; ;2; ;2; ;2; ;900000;2;1;06;73;311,450260704583
4644409;1;1;1;80;73;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;142,622151563334
4644409;1;3;1;80;73;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;142,622151563334
4644410;1;1;1;80;73;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;73;285,813016362102
4644410;1;2;1;80;73;1;2;8; ;2; ; ;9; ;1;2;2; ;2; ;2500000;1;1;06;73;285,813016362102
4644411;1;2;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;781242;2;1;06;73;335,646932227191
4644413;1;2;1;80;73;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;253,032292773759
4644419;1;2;1;80;73;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;257,964201721591
4644420;1;2;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;439,297657044779
4644420;1;6;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;600000;2;1;06;73;439,297657044779
4644421;1;2;1;80;73;1;1;3; ;1; ;1;9; ;1;1;2; ;1;48;900000;1;1;06;73;316,639353303752
4644423;1;1;1;80;73;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;73;266,135271562716
4644423;1;2;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;266,135271562716
4644423;1;3;1;80;73;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;266,135271562716
4644426;1;3;1;80;73;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;73;333,956887359269
4644427;1;1;1;80;73;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;257,964201721591
4644427;1;2;1;80;73;1;4;7; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;73;257,964201721591
4644428;1;3;1;80;73;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;73;331,395643419222
4644428;1;4;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;331,395643419222
4644429;1;1;1;80;73;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;73;142,622151563334
4644429;1;2;1;80;73;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;73;142,622151563334
4644431;1;2;1;80;73;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;248,817737507199
4644432;1;2;1;80;73;2; ; ; ; ;1;4;1; ;2; ;2; ;1;40;850000;2;1;06;73;251,601977689462
4644432;1;4;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;850000;2;1;06;73;251,601977689462
4644432;1;5;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;800000;2;1;06;73;251,601977689462
4644433;1;1;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;212,38157466447
4644434;1;2;1;80;73;1;2;8; ;2; ; ;2; ;2; ;2; ;1;40;781242;2;1;06;73;251,334339774208
4644435;1;3;1;80;73;1;1;2; ;2; ; ;2; ;2; ;2; ;1;20;781242;2;1;06;73;229,52582170305
4644436;1;1;1;80;73;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;73;152,621824991228
4644436;1;3;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;152,621824991228
4644437;1;1;1;80;73;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;73;261,73783205596
4644438;1;1;1;80;73;1;4;9;VENDIO LA FINCA DONDE TRABAJABA;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;73;330,82693018379
4644439;1;2;1;80;73;1;1;8; ;2; ; ;2; ;2; ;1;100000;2; ;781242;2;1;06;73;234,372976975825
4644439;3;1;3;80;73;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ;900000;2;1;06;73;234,372976975825
4644440;1;2;1;80;73;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;06;73;225,31126643649
4644441;1;1;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;251,334339774208
4644441;1;2;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;251,334339774208
4644441;1;3;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;73;251,334339774208
4644451;1;1;1;80;73;1;1;8; ;1; ;1;4; ;2; ;2; ;2; ;2000000;2;1;06;73;276,81519259355
4644455;1;1;1;80;73;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;73;212,38157466447
4644465;1;1;1;80;73;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;73;410,207613688941
4644475;1;1;1;80;76;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;76;976,531393269497
4644475;1;2;1;80;76;1;4;5; ;1; ;4;12;FALTA DE RECURSOS PARA INSTALAR UN NEGOCIO;3; ;1;300000;1;30;1000000;3;1;06;76;976,531393269497
4644476;1;2;1;80;76;1;4;5; ;2; ; ;9; ;3; ;2; ;1;30;781242;3;1;06;76;1038,99254009024
4644478;1;4;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;76;1276,17397480223
4644479;1;1;1;80;76;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;06;76;1338,63512162297
4644479;1;2;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;76;1338,63512162297
4644479;1;3;1;80;76;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;76;1338,63512162297
4644479;1;5;1;80;76;1;3;2; ;2; ; ;2; ;1; ;2; ; ; ; ;2;1;06;76;1338,63512162297
4644481;1;1;1;80;76;1;1;1; ;2; ; ;8; ;2; ;1;60000;2; ;600000;2;1;06;76;873,694099065795
4644482;1;1;1;80;76;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;06;76;1287,11546895114
