DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;RABAND;FT;DPTO;fex_c_2011
4646171;1;3;1;50;20;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;20;237,591197724851
4646172;1;1;1;50;20;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;20;201,314559678901
4646172;1;2;1;50;20;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;20;201,314559678901
4646173;1;1;1;50;20;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;20;229,473481881449
4646173;1;2;1;50;20;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;20;229,473481881449
4646174;1;1;1;50;20;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;20;179,648242367773
4646174;1;2;1;50;20;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;20;179,648242367773
4646175;1;1;1;50;20;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;20;198,509201145618
4646175;1;2;1;50;20;1; ; ;2;4; ;2;2;2;2;1;2; ;2; ;1;12;1;06;1;1;20;198,509201145618
4646175;1;3;1;50;20;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;20;198,509201145618
4646176;1;1;1;50;20;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;20;138,318528980949
4646176;1;2;1;50;20;1;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;20;138,318528980949
4646177;1;1;1;50;20;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;20;108,53449582642
4646178;1;1;1;50;23;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;23;128,529685337798
4646178;1;2;1;50;23;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;128,529685337798
4646178;2;1;2;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;128,529685337798
4646178;2;2;2;50;23;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;128,529685337798
4646179;1;1;1;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;96,5625246571983
4646179;1;2;1;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;96,5625246571983
4646179;1;3;1;50;23;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;96,5625246571983
4646179;1;4;1;50;23;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;96,5625246571983
4646180;1;1;1;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;156,281218777316
4646180;1;2;1;50;23;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;156,281218777316
4646181;1;1;1;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;158,103705235635
4646182;1;1;1;50;23;1; ; ;1;6;DESCANSANDO EN EL HOGAR POR LA EDAD;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;23;178,781181787359
4646182;1;2;1;50;23;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;178,781181787359
4646183;1;1;1;50;23;1;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;23;147,127806589232
4646183;1;2;1;50;23;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;23;147,127806589232
4646184;1;1;1;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;207,966335709112
4646184;1;2;1;50;23;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;207,966335709112
4646184;1;3;1;50;23;1;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;23;207,966335709112
4646184;1;4;1;50;23;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;23;207,966335709112
4646184;1;5;1;50;23;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;23;207,966335709112
4646185;1;1;1;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;158,629914087452
4646185;1;2;1;50;23;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;23;158,629914087452
4646185;1;3;1;50;23;1;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;23;158,629914087452
4646186;1;1;1;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;141,885699855089
4646186;1;2;1;50;23;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;23;141,885699855089
4646186;1;3;1;50;23;1; ; ;3;6;VIENDO TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;23;141,885699855089
4646187;1;1;1;50;23;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;23;155,669475891176
4646187;1;2;1;50;23;1; ; ;2;6;ESTABA ENFERMA;2;1; ; ; ; ; ; ; ; ; ; ;06; ;1;23;155,669475891176
4646187;1;3;1;50;23;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;23;155,669475891176
4646188;1;1;1;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;139,425599879793
4646189;1;1;1;50;23;1; ; ;1;6;ESTABA ENFERMA;2;2;2;2;1;11; ; ; ; ; ; ;06;2;1;23;175,87877083007
4646189;1;2;1;50;23;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;175,87877083007
4646189;1;3;1;50;23;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;175,87877083007
4646189;1;4;1;50;23;1;1; ;4;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;23;175,87877083007
4646190;1;1;1;50;23;1; ; ;1;6;ENFERMA;2;2;2;2;1;11; ; ; ; ; ; ;06;2;1;23;160,081119566097
4646190;1;2;1;50;23;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;160,081119566097
4646191;1;1;1;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;108,793154244812
4646191;1;2;1;50;23;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;23;108,793154244812
4646191;1;3;1;50;23;1;2; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;23;108,793154244812
4646192;1;1;1;50;23;1; ; ;1;4; ;2;2;2;2;1;9; ; ; ; ; ; ;06;2;1;23;139,5055839842
4646192;1;2;1;50;23;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;139,5055839842
4646192;1;3;1;50;23;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;139,5055839842
4646193;1;1;1;50;23;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;195,590559018407
4646193;1;2;1;50;23;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;23;195,590559018407
4646193;1;3;1;50;23;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;23;195,590559018407
4646194;1;1;1;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;175,798786725662
4646194;1;2;1;50;23;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;175,798786725662
4646195;1;1;1;50;23;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;23;159,217372172537
4646195;1;2;1;50;23;1; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;2;1;23;159,217372172537
4646196;1;1;1;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;183,500993435101
4646196;1;2;1;50;23;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;183,500993435101
4646196;1;3;1;50;23;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;23;183,500993435101
4646197;1;1;1;50;23;1; ; ;1;6;DESCANSANDO POR LA EDAD;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;130,856356202778
4646197;1;2;1;50;23;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;130,856356202778
4646198;1;1;1;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;125,2610791687
4646198;1;2;1;50;23;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;23;125,2610791687
4646199;1;1;1;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;142,40799494149
4646200;1;1;1;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;163,937183820279
4646200;1;2;1;50;23;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;163,937183820279
4646200;1;3;1;50;23;1; ; ;3;3; ;2;2;2;2;1;6; ;2; ;2; ; ;06;1;1;23;163,937183820279
4646201;1;1;1;50;23;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;166,82684150822
4646201;1;2;1;50;23;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;166,82684150822
4646201;1;3;1;50;23;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;166,82684150822
4646201;1;4;1;50;23;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;23;166,82684150822
4646202;1;1;1;50;23;1; ; ;1;6;ES PENSIONADO;2;2;2;2;1;8; ;2; ;2; ; ;06;1;1;23;161,677472147834
4646202;1;2;1;50;23;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;23;161,677472147834
4646202;1;3;1;50;23;1; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;2;1;23;161,677472147834
4646202;1;4;1;50;23;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;23;161,677472147834
4646203;1;1;1;50;23;1; ; ;1;6;ENFERMO;2;2;2;2;1;11; ; ; ; ; ; ;06;2;1;23;145,205633458529
4646204;1;1;1;50;23;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;123,625117145397
4646204;1;2;1;50;23;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;123,625117145397
4646204;1;3;1;50;23;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;123,625117145397
4646205;1;1;1;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;158,103705235635
4646206;1;1;1;50;23;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;23;128,058717685739
4646206;1;2;1;50;23;1; ; ;2;6;ES PENSIONADA;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;23;128,058717685739
4646207;1;1;1;50;23;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;207,966335709112
4646207;1;2;1;50;23;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;207,966335709112
4646207;1;3;1;50;23;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;23;207,966335709112
4646207;1;4;1;50;23;1; ; ;4;3; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;207,966335709112
4646207;1;5;1;50;23;1; ; ;5;3; ;2;2;1; ; ; ; ; ; ; ; ; ;06; ;1;23;207,966335709112
4646209;1;1;1;50;23;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;132,963285878139
4646209;1;2;1;50;23;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;23;132,963285878139
4646209;1;4;1;50;23;1; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;23;132,963285878139
4646213;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;27;32,3143534994081
4646213;1;2;1;50;27;1; ; ;1;3; ;2;1; ; ; ; ; ; ; ; ; ; ;06; ;1;27;32,3143534994081
4646213;1;3;1;50;27;1; ; ;1;6;VACACIONES;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;27;32,3143534994081
4646214;1;1;1;50;27;1; ; ;1;6;DESCANSANDO LEYENDO;2;1; ; ; ; ; ; ; ; ; ; ;06; ;1;27;32,3143534994081
4646214;1;2;1;50;27;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;27;32,3143534994081
4646214;1;3;1;50;27;1; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;2;1;27;32,3143534994081
4646215;1;1;1;50;27;1;2; ;1;3; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;27;32,3143534994081
4646215;1;2;1;50;27;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;27;32,3143534994081
4646215;1;3;1;50;27;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;27;32,3143534994081
4646215;1;4;1;50;27;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;27;32,3143534994081
4646216;1;1;1;50;27;1; ; ;1;4; ;2;2;2;2;1;2; ;2; ;2; ; ;06;1;1;27;32,3143534994081
4646217;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;27;32,3143534994081
4646217;1;2;1;50;27;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;27;32,3143534994081
4646217;1;3;1;50;27;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;27;32,3143534994081
4646217;1;4;1;50;27;1; ; ;4;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;2;1;27;32,3143534994081
4646217;1;5;1;50;27;1; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;27;32,3143534994081
4646217;1;6;1;50;27;1; ; ;6;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;2;1;27;32,3143534994081
4646217;1;7;1;50;27;1; ; ;7;4; ;2;2;2;2;1;5; ;2; ;2; ; ;06;1;1;27;32,3143534994081
4646218;1;1;1;50;27;1; ; ;1;4; ;2;2;2;2;1;7; ;1;1; ;2;1;06;1;1;27;32,3143534994081
4646218;1;2;1;50;27;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;27;32,3143534994081
4646219;1;1;1;50;27;1; ; ;1;3; ;2;2;2;2;1;5; ;2; ;1;3;1;06;1;1;27;109,78278703791
4646219;1;3;1;50;27;1; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;2;1;27;109,78278703791
4646219;1;4;1;50;27;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;27;109,78278703791
4646220;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;27;67,4924954637855
4646221;1;1;1;50;27;1; ; ;1;6;PREDICANDO LA PALABRA DE DIOS;2;2;2;2;1;7; ;2; ;2; ; ;06;1;1;27;32,3143534994081
4646221;1;2;1;50;27;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;27;32,3143534994081
4646222;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;27;32,3143534994081
4646222;1;2;1;50;27;1; ; ;2;4; ;2;2;2;2;1;2; ;1;2; ; ; ;06;1;1;27;32,3143534994081
4646223;1;1;1;50;41;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;41;144,790332844758
4646224;1;1;1;50;41;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;41;144,790332844758
4646225;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;41;153,701341251485
4646225;1;2;1;50;41;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;41;153,701341251485
4646226;1;1;1;50;41;1; ; ;1;6;DISFRUTANDO LA PENSION;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;41;144,790332844758
4646227;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;41;201,972076492798
4646227;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;41;201,972076492798
4646227;1;3;1;50;41;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;41;201,972076492798
4646227;1;4;1;50;41;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;41;201,972076492798
4646228;1;1;1;50;41;1; ; ;1;6;CONFECIONAR ROPA PARA LA FAMILIA;2;2;2;2;1;11; ; ; ; ; ; ;06;2;1;41;144,790332844758
4646229;1;1;1;50;41;1; ; ;1;6;DISFRUTAR DE LA PENSION;2;2;2;2;1;7; ;2; ;2; ; ;06;1;1;41;139,817791956632
4646229;1;2;1;50;41;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;41;139,817791956632
4646229;1;4;1;50;41;1; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;41;139,817791956632
4646230;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;41;177,217327289615
4646231;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;41;171,512989900089
4646231;1;2;1;50;41;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;41;171,512989900089
4646231;1;3;1;50;41;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;41;171,512989900089
4646231;1;4;1;50;41;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;41;171,512989900089
4646232;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;41;146,508383573997
4646232;1;2;1;50;41;1; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;06; ;1;41;146,508383573997
4646232;1;3;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;41;146,508383573997
4646232;1;4;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;41;146,508383573997
4646233;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;41;159,570063407303
4646233;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;41;159,570063407303
4646233;1;4;1;50;41;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;41;159,570063407303
4646233;1;5;1;50;41;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;41;159,570063407303
4646234;1;1;1;50;41;1; ; ;1;6;DISFRUTANDO LA PENSION;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;41;135,898864931527
4646234;1;2;1;50;41;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;41;135,898864931527
4646235;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;41;151,863705470467
4646235;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;41;151,863705470467
4646235;1;3;1;50;41;1;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;41;151,863705470467
4646235;1;4;1;50;41;1; ; ;4;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;41;151,863705470467
4646236;1;1;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;41;152,8484450076
4646236;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;41;152,8484450076
4646236;1;3;1;50;41;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;41;152,8484450076
4646237;1;1;1;50;41;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;06;2;1;41;173,202327807187
4646237;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;41;173,202327807187
4646237;1;3;1;50;41;1; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;2;1;41;173,202327807187
4646238;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;41;169,31442756442
4646238;1;2;1;50;41;1; ; ;2;4; ;2;2;2;2;1;11; ; ; ; ; ; ;06;2;1;41;169,31442756442
4646239;1;1;1;50;41;1; ; ;1;6;ENFERMO;2;1; ; ; ; ; ; ; ; ; ; ;06; ;1;41;135,898864931527
4646239;1;2;1;50;41;1; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;06; ;1;41;135,898864931527
4646240;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;41;173,934124308587
4646240;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;41;173,934124308587
4646241;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;41;140,170636100592
4646242;1;1;1;50;41;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;41;172,244786401489
4646242;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;41;172,244786401489
4646242;1;3;1;50;41;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;41;172,244786401489
4646243;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;41;169,31442756442
4646243;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;41;169,31442756442
4646244;1;1;1;50;44;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;44;117,565993831778
4646244;1;2;1;50;44;1; ; ;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ;06; ;1;44;117,565993831778
4646244;1;5;1;50;44;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;117,565993831778
4646245;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;90,7343219133226
4646245;1;2;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;90,7343219133226
4646246;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;57,0677087557242
4646246;1;2;1;50;44;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;06;2;1;44;57,0677087557242
4646247;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;54,9198203488688
4646247;1;2;1;50;44;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;54,9198203488688
4646247;1;3;1;50;44;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;54,9198203488688
4646248;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;90,7343219133226
4646248;1;2;1;50;44;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;06;2;1;44;90,7343219133226
4646249;1;1;1;50;44;1; ; ;2;4; ;2;2;2;2;1;11; ; ; ; ; ; ;06;2;1;44;54,9198203488688
4646249;1;2;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;54,9198203488688
4646249;1;3;1;50;44;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;54,9198203488688
4646250;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;86,0472690810351
4646250;1;2;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;86,0472690810351
4646251;1;1;1;50;44;1; ; ;1;6;SENTADO VIENDO TV;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;101,773360012765
4646251;1;2;1;50;44;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;101,773360012765
4646253;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;47;181,765039993243
4646259;1;1;1;50;47;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;47;128,956311477746
4646263;1;1;1;50;47;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;47;128,956311477746
4646265;1;1;1;50;47;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;47;121,654923899983
4646265;1;2;1;50;47;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;47;121,654923899983
4646265;1;3;1;50;47;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;47;121,654923899983
4646265;1;4;1;50;47;1; ; ;3;6;VIENDO TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;47;121,654923899983
4646274;1;1;1;50;47;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;47;151,82581425817
4646274;1;2;1;50;47;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;47;151,82581425817
4646276;1;1;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;47;231,819824697528
4646276;1;2;1;50;47;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;47;231,819824697528
4646277;1;1;1;50;47;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;47;161,925800361989
4646277;1;2;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;47;161,925800361989
4646279;1;1;1;50;47;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;47;135,200892012561
4646279;1;2;1;50;47;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;47;135,200892012561
